timestamp;channel1;channel2;channel3;channel4;channel5;channel6;period1;
68280;53.3;48.6;-5.5;51.0;51.8;-10.0;6997;
68300;53.1;47.9;-5.4;50.3;52.3;-10.0;7000;
68320;53.1;47.9;-4.5;50.1;52.0;-10.0;7001;
68340;54.3;48.7;-5.0;50.2;52.1;-10.0;7006;
68360;53.8;49.0;-4.7;50.2;51.2;-10.0;7001;
68380;54.0;49.2;-4.5;50.0;51.9;-10.0;7000;
68400;53.5;48.8;-5.3;50.1;51.7;-10.0;7003;
68420;53.4;48.4;-4.2;50.2;51.0;-10.0;7000;
68440;54.1;48.9;-4.6;50.7;52.6;-10.0;7004;
68460;53.1;47.9;-4.5;49.7;51.4;-10.0;6998;
68480;53.9;48.9;-4.7;50.2;51.9;-10.0;7006;
68500;52.9;47.7;-4.0;50.0;51.7;-10.0;6998;
68640;54.1;49.1;-4.1;50.3;51.3;-10.0;7005;
68660;53.2;48.5;-4.2;50.0;51.9;-10.0;6992;
68680;53.2;48.1;-4.5;50.0;51.7;-10.0;7004;
68700;53.6;48.8;-4.7;50.0;51.7;-10.0;7003;
68720;53.0;48.9;-4.5;50.5;51.3;-10.0;6997;
68740;53.1;47.9;-5.5;50.0;51.8;-10.0;7001;
68760;54.1;48.6;-4.9;50.2;52.1;-10.0;7005;
68780;53.7;48.9;-4.3;50.3;51.2;-10.0;7001;
68800;53.3;48.6;-5.5;50.0;51.8;-10.0;6994;
68820;53.5;48.7;-4.7;50.0;51.7;-10.0;7003;
68840;53.2;48.1;-4.5;50.0;51.7;-10.0;7006;
68860;53.1;48.9;-4.6;50.1;51.1;-10.0;6993;
68880;54.0;48.9;-4.6;50.0;51.9;-10.0;7003;
68900;53.4;48.7;-3.8;50.0;51.9;-10.0;6996;
68920;53.7;48.9;-4.3;50.3;51.2;-10.0;7002;
68940;53.5;48.7;-4.7;50.3;51.2;-10.0;6994;
68960;53.5;48.8;-5.3;50.2;51.9;-10.0;7001;
68980;53.6;48.8;-5.3;50.3;51.9;-10.0;7001;
69000;53.1;47.9;-4.5;49.9;51.9;-10.0;7002;
69020;53.1;47.9;-4.5;50.3;52.2;-10.0;7003;
69040;53.8;48.3;-4.4;49.7;52.6;-10.0;7005;
69060;53.5;48.5;-4.5;50.0;51.9;-10.0;7003;
69080;53.2;48.5;-4.1;50.0;51.8;-10.0;6993;
69100;53.3;48.6;-5.5;50.2;51.9;-10.0;7005;
69120;53.6;47.9;-4.5;50.2;51.9;-10.0;7000;
69140;54.1;48.9;-4.6;50.0;52.0;-10.0;6999;
69160;54.0;48.9;-4.6;50.3;52.1;-10.0;7005;
69180;52.8;48.3;-4.6;50.1;52.0;-10.0;6998;
69200;53.6;47.9;-4.5;50.3;52.1;-10.0;6995;
69220;53.4;48.8;-4.6;50.3;52.1;-10.0;6999;
69240;53.5;48.7;-4.7;49.3;52.0;-10.0;7006;
69260;53.7;47.9;-4.5;49.3;51.9;-10.0;6998;
69280;54.0;48.9;-4.6;50.9;51.8;-10.0;7008;
69300;53.0;48.9;-4.5;50.0;51.9;-10.0;6994;
69320;52.6;49.0;-4.6;50.2;52.1;-10.0;7001;
69340;53.9;49.3;-4.4;50.0;51.8;-10.0;7005;
69360;52.8;49.1;-4.5;50.3;53.1;-10.0;6999;
69380;53.5;47.7;-5.3;49.3;52.0;-10.0;7001;
69400;53.6;48.8;-4.7;50.3;51.9;-10.0;6999;
69420;53.0;48.9;-4.5;50.3;51.2;-10.0;6993;
69440;54.0;48.9;-4.6;50.0;51.6;-10.0;7000;
69460;53.4;48.5;-5.5;50.5;52.1;-10.0;6997;
69480;53.8;48.7;-4.8;50.2;51.9;-10.0;7002;
69500;53.1;48.0;-4.6;50.1;52.6;-10.0;7001;
69660;53.2;48.2;-5.2;50.0;51.7;-10.0;6996;
69680;53.5;48.8;-5.3;50.1;51.7;-10.0;6999;
69700;53.1;47.9;-4.5;50.2;52.0;-10.0;6995;
69720;53.1;47.9;-5.5;51.0;51.9;-10.0;6997;
69740;54.1;49.3;-4.2;50.2;51.2;-10.0;7004;
69760;53.2;48.1;-4.5;50.1;52.0;-10.0;6999;
69780;53.3;48.6;-5.5;50.0;51.6;-10.0;6994;
69800;53.3;48.6;-5.5;50.2;51.9;-10.0;7001;
69820;53.9;49.3;-4.4;50.0;52.7;-10.0;7001;
69840;53.1;48.0;-5.5;50.1;52.1;-10.0;7004;
69860;54.0;48.8;-4.5;50.2;52.1;-10.0;7007;
69880;52.9;48.9;-4.1;50.0;51.9;-10.0;7000;
69900;54.0;48.4;-4.3;50.3;51.2;-10.0;7000;
69920;53.9;49.3;-4.4;50.9;51.6;-10.0;7010;
69940;53.7;48.9;-4.3;50.2;51.9;-10.0;7001;
69960;53.5;48.7;-4.7;50.2;51.9;-10.0;7003;
69980;53.1;48.0;-4.5;49.6;51.6;-10.0;6992;
70000;53.0;48.9;-4.5;50.3;52.2;-10.0;6992;
70020;53.4;48.7;-5.0;50.0;51.9;-10.0;6996;
70040;53.4;48.4;-4.2;50.0;51.9;-10.0;6999;
70060;53.5;48.7;-4.7;51.2;52.1;-10.0;7003;
70080;53.9;49.3;-4.4;50.2;51.9;-10.0;7000;
70100;53.7;48.8;-4.4;50.3;51.9;-10.0;7004;
70120;54.0;48.9;-4.6;50.9;51.8;-10.0;7001;
70140;54.0;48.8;-4.5;50.3;52.1;-10.0;7006;
70160;53.3;48.6;-4.9;50.3;52.1;-10.0;7005;
70180;53.2;48.5;-4.2;50.0;51.9;-10.0;6999;
70200;53.2;48.5;-4.2;50.0;51.9;-10.0;7002;
70220;53.5;47.7;-5.3;50.1;51.7;-10.0;6994;
70240;53.6;48.8;-4.7;50.2;51.9;-10.0;6997;
70260;54.0;48.8;-4.5;49.2;52.1;-10.0;7005;
70280;53.1;47.9;-4.5;50.3;51.2;-10.0;6995;
70300;53.1;48.1;-4.9;50.0;51.9;-10.0;7006;
70320;53.4;48.4;-4.2;50.0;51.9;-10.0;7005;
70340;53.2;48.5;-4.1;49.9;51.6;-10.0;6993;
70360;53.6;48.8;-4.7;50.3;51.9;-10.0;7000;
70380;54.2;49.4;10.1;50.2;51.9;-10.0;7006;
70400;53.5;48.3;9.9;50.6;51.5;-10.0;7003;
70420;53.5;48.4;9.8;49.5;51.4;-10.0;7002;
70440;53.9;49.0;9.5;50.3;51.9;-10.0;7003;
70460;53.9;48.9;9.6;50.3;51.9;-10.0;7001;
70480;53.6;48.4;9.8;49.9;52.6;-10.0;6997;
70500;53.5;48.4;10.8;50.0;52.7;-10.0;6997;
70640;53.6;49.1;10.1;50.0;51.7;-10.0;7000;
70660;54.0;49.2;9.9;50.2;52.0;-10.0;7007;
70680;53.5;48.4;9.8;50.2;51.1;-10.0;6998;
70700;53.5;48.4;9.8;50.1;52.0;-10.0;7005;
70720;54.1;48.5;10.8;49.7;52.6;-10.0;7007;
70740;53.8;48.9;9.9;50.2;51.2;-10.0;7003;
70760;53.8;48.1;9.9;50.3;52.1;-10.0;6994;
70780;54.2;49.4;10.1;50.0;51.7;-10.0;7010;
70800;53.9;49.2;9.9;50.2;52.0;-10.0;7004;
70820;53.5;48.4;9.8;50.3;51.4;-10.0;6999;
70840;53.5;48.3;10.8;49.8;52.7;-10.0;7000;
70860;54.0;48.3;9.6;50.0;51.9;-10.0;7004;
70880;53.8;48.9;9.9;50.2;51.2;-10.0;7005;
70900;54.1;48.3;10.1;50.2;52.1;-10.0;7005;
70920;52.7;49.1;11.0;50.2;51.9;-10.0;6992;
70940;53.1;48.3;10.1;50.3;52.1;-10.0;6997;
70960;53.5;48.4;9.8;49.8;52.6;-10.0;7004;
70980;53.6;48.4;9.8;50.4;52.3;-10.0;6999;
71000;53.9;48.2;10.1;50.0;51.9;-10.0;7002;
71020;54.1;48.3;10.1;50.1;52.0;-10.0;6999;
71040;53.6;47.8;9.1;50.2;52.1;-10.0;6999;
71060;53.6;48.0;9.9;50.2;51.9;-10.0;6996;
71080;54.1;48.3;10.1;50.1;52.1;-10.0;7001;
71100;53.6;48.4;9.8;50.4;52.4;-10.0;7002;
71120;53.5;48.4;9.8;50.0;51.8;-10.0;7004;
71140;53.9;48.1;9.9;50.1;52.0;-10.0;6997;
71160;53.3;48.6;10.2;50.0;51.8;-10.0;6996;
71180;53.4;48.7;10.3;50.1;51.0;-10.0;6994;
71200;52.7;49.2;11.1;50.0;51.7;-10.0;6998;
71220;53.4;48.7;10.3;50.4;52.2;-10.0;6994;
71240;53.5;48.4;9.8;49.9;52.7;-10.0;6997;
71260;53.5;48.4;9.9;50.2;51.1;-10.0;7008;
71280;54.0;48.3;10.1;50.0;51.9;-10.0;7007;
71300;53.6;47.6;10.0;50.3;52.1;-10.0;6993;
71320;53.4;48.6;10.2;50.4;51.1;-10.0;6999;
71340;53.7;48.9;9.9;50.2;51.9;-10.0;6997;
71360;53.9;49.2;9.9;50.2;51.3;-10.0;7003;
71380;53.5;48.4;9.8;50.2;52.1;-10.0;7002;
71400;53.4;49.3;9.9;50.3;52.2;-10.0;7001;
71420;53.8;48.8;10.5;50.0;51.9;-10.0;7005;
71440;53.9;48.9;10.3;50.2;51.9;-10.0;7002;
71460;53.5;48.4;14.2;49.9;51.6;-10.0;7004;
71480;52.8;48.7;18.9;50.0;51.7;-10.0;6995;
71500;53.8;48.6;20.7;50.1;51.8;-10.0;7003;
71720;54.2;48.7;19.5;49.9;51.8;-10.0;7007;
71740;53.7;48.6;18.4;49.9;51.7;-10.0;6999;
71760;53.5;48.7;17.4;50.0;51.7;-10.0;7002;
71780;53.4;49.5;15.4;49.4;52.3;-10.0;6993;
71800;53.7;48.6;15.2;49.7;52.6;-10.0;7004;
71820;52.7;48.6;15.3;50.3;51.2;-10.0;7000;
71840;53.6;48.7;15.6;50.2;52.1;-10.0;7005;
71860;52.9;48.3;15.5;50.0;51.9;-10.0;7002;
71880;53.9;48.3;15.5;50.3;52.3;-10.0;7005;
71900;53.0;48.3;15.5;50.2;51.9;-10.0;6996;
71920;53.2;48.2;14.1;51.0;51.9;-10.0;7001;
71940;53.5;48.4;12.6;50.5;52.3;-10.0;6992;
71960;53.5;48.4;9.8;49.3;52.0;-10.0;7003;
71980;53.6;48.8;9.5;49.3;52.0;-10.0;7000;
72000;53.6;48.0;9.9;49.3;51.1;-10.0;6999;
72020;53.4;48.7;10.3;49.0;51.7;-10.0;6995;
72040;53.9;48.1;9.9;49.3;51.9;-10.0;6997;
72060;53.7;48.9;9.9;49.6;52.6;-10.0;6999;
72080;53.6;48.4;9.8;49.8;51.7;-10.0;7004;
72100;53.6;48.4;9.8;50.0;51.9;-10.0;7003;
72120;53.5;48.5;10.7;49.7;52.5;-10.0;6997;
72140;52.9;48.1;9.9;50.2;52.1;-10.0;6993;
72160;53.8;48.9;9.9;49.0;51.9;-10.0;6999;
72180;53.1;48.3;10.1;49.3;51.8;-10.0;6999;
72200;54.1;48.3;10.1;49.5;51.5;-10.0;7008;
72220;53.5;48.4;9.8;49.4;51.3;-10.0;7000;
72240;53.6;48.4;9.9;50.3;52.2;-10.0;7005;
72260;53.2;49.3;10.5;50.0;51.0;-10.0;6993;
72280;53.7;48.9;9.9;50.3;52.2;-10.0;7003;
72300;53.4;48.6;9.1;50.4;51.3;-10.0;6996;
72320;54.1;49.3;10.1;50.3;51.9;-10.0;7006;
72340;53.7;47.9;11.3;49.8;52.0;-10.0;6995;
72360;53.6;48.4;13.5;50.7;52.6;-10.0;7003;
72380;53.7;48.5;17.1;50.1;51.1;-10.0;6997;
72400;53.5;48.4;20.1;50.1;52.0;-10.0;7002;
72420;53.7;48.9;21.6;50.2;52.1;-10.0;7003;
72440;52.9;48.8;22.5;50.2;51.8;-10.0;7000;
72460;52.9;47.8;22.5;50.0;51.7;-10.0;6995;
72480;53.9;48.7;23.4;50.4;52.1;-10.0;7005;
72500;53.1;47.9;24.3;50.4;52.5;-10.0;7005;
72660;53.1;49.0;28.7;50.3;52.2;-10.0;6996;
72680;53.4;48.7;28.6;50.2;52.1;-10.0;7003;
72700;54.3;48.3;23.7;47.4;51.4;-10.0;7000;
72720;53.5;47.9;11.0;43.5;52.1;-10.0;7001;
72740;54.0;49.2;9.9;43.2;51.6;-10.0;6998;
72760;53.9;48.1;9.9;46.0;51.9;-10.0;6996;
72780;53.5;49.3;10.8;47.5;52.4;-10.0;6999;
72800;53.5;48.3;10.8;49.3;52.0;-10.0;6996;
72820;53.8;48.7;9.9;49.8;52.6;-10.0;6997;
72840;53.6;48.0;9.9;49.3;51.1;-10.0;7002;
72860;54.0;48.3;10.1;49.8;51.7;-10.0;7007;
72880;53.7;48.9;9.9;50.2;51.9;-10.0;7002;
72900;53.7;48.9;9.9;49.4;52.6;-10.0;7006;
72920;53.6;48.4;9.8;48.8;51.8;-10.0;7006;
72940;53.5;48.3;9.9;50.0;51.8;-10.0;7005;
72960;53.0;49.3;10.0;50.3;52.2;-10.0;6995;
72980;53.1;48.4;9.9;50.2;52.1;-10.0;6997;
73000;53.6;48.0;9.9;50.1;52.2;-10.0;7003;
73020;53.6;48.0;9.9;50.0;51.7;-10.0;6995;
73040;53.4;48.7;10.0;49.6;51.6;-10.0;6992;
73060;53.5;48.3;9.8;49.8;51.7;-10.0;7006;
73080;53.5;48.4;9.8;50.0;51.9;-10.0;7004;
73100;52.8;47.9;10.9;50.0;51.8;-10.0;7000;
73120;53.2;48.5;9.8;50.0;51.9;-10.0;6999;
73140;53.2;48.4;10.2;50.4;51.3;-10.0;7004;
73160;54.1;48.3;10.1;50.1;51.7;-10.0;7006;
73180;53.1;48.3;10.1;49.8;51.6;-10.0;7002;
73200;53.5;48.3;9.9;49.8;51.7;-10.0;7005;
73220;53.6;48.4;9.9;49.7;52.6;-10.0;6999;
73240;53.7;48.0;10.4;49.7;52.6;-10.0;6999;
73260;53.4;48.7;10.3;50.0;51.8;-10.0;6995;
73280;53.6;48.0;9.9;50.0;51.9;-10.0;7000;
73300;53.4;48.7;10.2;50.3;51.9;-10.0;7003;
73320;52.9;48.1;9.9;50.0;51.9;-10.0;6998;
73340;53.5;48.3;9.9;50.2;52.1;-10.0;7001;
73360;53.5;48.4;9.8;50.3;51.2;-10.0;7007;
73380;54.1;48.6;10.1;50.2;52.1;-10.0;7004;
73400;53.6;48.0;9.9;50.2;52.1;-10.0;7001;
73420;53.8;48.9;9.9;49.6;51.3;-10.0;7001;
73440;53.5;48.4;9.8;50.0;51.7;-10.0;7004;
73460;53.5;48.4;9.8;49.5;51.5;-10.0;6997;
73480;53.5;48.4;9.8;49.9;51.7;-10.0;7001;
73500;53.5;48.4;9.8;50.1;51.7;-10.0;7001;
73660;53.3;48.4;9.4;49.6;51.5;-10.0;7004;
73680;54.1;48.3;10.1;50.0;51.9;-10.0;7006;
73700;53.8;48.9;9.9;50.0;51.9;-10.0;6998;
73720;54.1;48.3;10.1;50.1;51.7;-10.0;7004;
73740;53.8;48.9;9.9;49.9;52.0;-10.0;7004;
73760;53.6;48.4;9.8;49.7;51.5;-10.0;7005;
73780;53.6;48.4;9.8;49.8;52.7;-10.0;7005;
73800;53.5;48.5;10.7;49.8;52.6;-10.0;6998;
73820;53.7;21.2;10.1;50.1;52.0;-10.0;7005;
73840;53.6;21.1;10.1;49.8;51.7;-10.0;7006;
73860;53.3;20.9;10.1;49.2;52.6;-10.0;7003;
73880;54.0;21.6;9.9;50.8;51.7;-10.0;6998;
73900;52.6;21.3;10.8;50.2;52.1;-10.0;6993;
73920;53.7;21.3;9.8;50.0;51.9;-10.0;7004;
73940;54.0;21.5;9.6;49.8;52.6;-10.0;7005;
73960;53.5;21.1;9.1;49.7;52.5;-10.0;6998;
73980;53.7;21.2;10.1;50.1;52.0;-10.0;6999;
74000;53.5;21.1;10.2;50.0;51.7;-10.0;6998;
74020;53.5;20.5;9.9;50.0;51.9;-10.0;6999;
74040;53.6;21.2;10.8;50.4;52.3;-10.0;6995;
74060;53.6;21.3;9.8;50.3;52.2;-10.0;6998;
74080;54.1;21.8;9.6;50.0;51.9;-10.0;7002;
74100;54.3;21.9;9.9;50.3;52.1;-10.0;7001;
74120;53.4;21.0;9.9;49.9;51.9;-10.0;7003;
74140;53.0;22.1;10.0;49.3;52.0;-10.0;6993;
74160;53.4;21.0;9.9;49.8;51.8;-10.0;7002;
74180;53.6;21.2;9.9;50.4;51.3;-10.0;7001;
74200;53.6;21.2;9.8;49.5;51.4;-10.0;7002;
74220;53.1;20.7;9.7;50.0;51.9;-10.0;6996;
74240;53.7;21.2;10.1;50.1;51.1;-10.0;6998;
74260;53.6;22.1;10.1;50.1;52.0;-10.0;7005;
74280;54.0;21.6;9.9;50.0;52.7;-10.0;7000;
74300;53.4;21.0;9.9;50.1;52.0;-10.0;7005;
74320;53.6;21.3;9.8;50.8;51.8;-10.0;7000;
74340;53.5;21.3;9.8;50.0;51.9;-10.0;6999;
74360;54.2;21.8;9.8;50.3;52.2;-10.0;7009;
74380;53.0;22.1;10.1;50.3;51.2;-10.0;6993;
74400;53.9;21.6;9.9;50.0;52.0;-10.0;7004;
74420;53.4;21.0;9.9;49.4;51.9;-10.0;6998;
74440;53.6;21.3;9.8;50.2;51.9;-10.0;6998;
74460;53.5;21.3;10.8;49.9;51.8;-10.0;7001;
74480;53.7;21.3;9.8;49.7;52.5;-10.0;7003;
74500;53.2;21.7;9.5;50.0;52.6;-10.0;6999;
74640;53.3;20.7;9.6;50.4;51.3;-10.0;6999;
74660;54.0;21.6;9.9;50.1;52.0;-10.0;7008;
74680;53.3;21.0;10.1;50.0;51.8;-10.0;7002;
74700;53.4;21.0;9.9;50.2;51.9;-10.0;7001;
74720;53.6;21.1;10.1;49.6;51.5;-10.0;6998;
74740;53.6;21.2;9.9;49.9;51.8;-10.0;7005;
74760;53.6;21.2;9.9;50.3;52.2;-10.0;7002;
74780;53.5;21.5;10.0;50.3;51.2;-10.0;7003;
74800;53.0;22.1;10.0;50.2;51.2;-10.0;6996;
74820;53.3;20.9;10.1;50.3;52.3;-10.0;6996;
74840;53.4;20.9;9.9;50.2;51.9;-10.0;7001;
74860;53.3;20.9;9.0;49.6;51.6;-10.0;6995;
74880;52.7;21.3;9.8;50.1;52.2;-10.0;7001;
74900;53.6;21.2;10.8;50.0;51.9;-10.0;6996;
74920;53.5;21.5;10.1;50.3;52.2;-10.0;6999;
74940;53.3;21.0;10.1;50.0;51.9;-10.0;6999;
74960;53.3;20.9;10.1;50.2;52.0;-10.0;7002;
74980;53.6;21.1;10.1;50.2;51.9;-10.0;7007;
75000;53.4;20.9;9.9;49.5;51.4;-10.0;7000;
75020;53.6;21.3;9.8;50.1;52.1;-10.0;7006;
75040;53.6;21.3;9.8;50.3;52.1;-10.0;7002;
75060;53.4;20.9;10.9;50.1;51.1;-10.0;6996;
75080;53.8;21.3;9.2;50.1;52.0;-10.0;6997;
75100;53.7;21.2;10.1;49.9;51.9;-10.0;6998;
75120;54.2;21.9;9.9;49.3;52.0;-10.0;7008;
75140;53.5;20.5;9.9;50.2;52.0;-10.0;7002;
75160;53.7;21.3;9.8;50.1;51.1;-10.0;7001;
75180;53.6;21.2;9.8;49.7;52.5;-10.0;7004;
75200;53.8;20.9;10.4;50.2;52.1;-10.0;7003;
75220;54.3;20.9;10.1;49.7;52.6;-10.0;7003;
75240;53.4;21.0;9.9;49.9;51.7;-10.0;7004;
75260;53.3;20.9;10.1;50.2;51.9;-10.0;7006;
75280;52.8;21.7;10.0;50.4;52.2;-10.0;6991;
75300;53.6;21.2;9.9;50.0;51.9;-10.0;7008;
75320;53.6;21.3;9.8;50.1;52.0;-10.0;7010;
75340;53.7;21.4;10.3;50.3;51.2;-10.0;7002;
75360;53.0;20.5;9.9;50.1;52.0;-10.0;6995;
75380;53.6;21.1;9.2;49.5;52.3;-10.0;7000;
75400;53.7;21.3;9.1;49.3;51.9;-10.0;7001;
75420;54.0;21.9;9.9;50.2;52.2;-10.0;6999;
75440;53.6;21.3;10.8;50.0;51.9;-10.0;6992;
75460;53.6;21.3;9.8;49.6;51.2;-10.0;6999;
75480;53.6;21.1;10.0;50.0;51.7;-10.0;6999;
75500;53.6;21.3;9.9;50.2;51.9;-10.0;6999;
75660;53.4;20.9;9.9;50.5;51.5;-10.0;6999;
75680;53.9;21.6;9.9;50.2;51.9;-10.0;7000;
75700;53.8;20.5;9.1;49.4;52.2;-10.0;6999;
75720;53.6;21.2;9.9;49.5;51.5;-10.0;7002;
75740;53.5;21.3;9.8;50.1;52.0;-10.0;7002;
75760;53.0;21.5;10.4;50.1;52.0;-10.0;6998;
75780;53.5;22.0;10.1;50.3;52.2;-10.0;7002;
75800;53.4;20.9;9.9;50.2;52.0;-10.0;7007;
75820;53.5;21.1;9.1;50.0;51.7;-10.0;7000;
75840;54.3;21.9;9.9;50.6;52.4;-10.0;7005;
75860;53.5;21.2;10.8;50.5;52.6;-10.0;6996;
75880;53.6;21.2;9.9;50.0;51.9;-10.0;7004;
75900;54.0;21.1;10.6;50.3;52.2;-10.0;6999;
75920;53.6;22.1;10.1;50.2;52.1;-10.0;7002;
75940;53.4;21.0;9.9;49.9;51.8;-10.0;7007;
75960;53.2;21.3;10.2;50.0;51.7;-10.0;6999;
75980;54.5;21.1;9.2;50.1;51.9;-10.0;6994;
76000;52.7;21.3;9.9;50.2;52.2;-10.0;6995;
76020;53.6;21.2;9.9;50.3;52.1;-10.0;7002;
76040;54.0;21.7;9.7;50.3;52.1;-10.0;7002;
76060;53.0;21.6;9.9;50.0;51.8;-10.0;6997;
76080;53.5;22.0;10.1;50.4;52.3;-10.0;7004;
76100;52.9;22.1;10.0;50.3;51.9;-10.0;6991;
76120;54.8;21.6;9.9;49.8;51.6;-10.0;7002;
76140;53.6;21.2;9.9;50.4;52.3;-10.0;7002;
76160;53.6;21.3;10.8;49.3;51.1;-10.0;6996;
76180;53.5;20.8;9.7;50.0;51.0;-10.0;7003;
76200;53.2;21.2;10.2;50.3;51.2;-10.0;7001;
76220;54.2;21.9;9.9;50.1;52.1;-10.0;7007;
76240;53.4;20.9;9.9;49.3;51.9;-10.0;7002;
76260;54.5;22.1;10.1;50.3;52.1;-10.0;7002;
76280;53.6;21.3;9.8;50.4;52.2;-10.0;7003;
76300;53.6;21.3;9.8;50.3;52.2;-10.0;7001;
76320;53.4;21.6;10.7;50.3;52.2;-10.0;6992;
76340;53.7;20.8;14.0;50.0;51.0;-10.0;7006;
76360;53.5;21.2;22.3;50.4;51.4;-10.0;7001;
76380;54.1;21.6;31.3;50.3;51.9;-10.0;7002;
76400;53.8;21.4;36.6;50.3;51.3;-10.0;7007;
76420;53.5;21.6;39.1;51.7;51.6;-10.0;6992;
76440;53.6;20.7;37.5;51.2;52.0;-10.0;6998;
76460;53.9;21.8;22.9;47.3;52.3;-10.0;6999;
76480;53.8;21.5;10.0;42.3;51.6;-10.0;7007;
76500;53.6;21.3;9.8;44.9;51.6;-10.0;7005;
76720;53.6;21.2;9.9;47.3;52.2;-10.0;7002;
76740;53.4;21.6;10.1;48.2;52.2;-10.0;6995;
76760;53.4;21.0;9.9;47.2;51.8;-10.0;7001;
76780;53.4;20.9;9.9;47.2;51.0;-10.0;6999;
76800;53.3;21.0;10.1;48.2;51.7;-10.0;6999;
76820;53.8;21.7;22.7;49.4;52.1;-10.0;7005;
76840;53.3;20.7;31.1;50.0;51.8;-10.0;6996;
76860;53.6;20.7;40.7;50.2;51.1;-10.0;6997;
76880;53.2;21.6;46.7;50.2;52.1;-10.0;7006;
76900;53.5;21.2;46.6;50.3;51.2;-10.0;7000;
76920;53.2;21.5;45.5;50.0;51.9;-10.0;7001;
76940;53.3;21.2;34.5;49.3;51.9;-10.0;6997;
76960;53.5;21.1;10.1;42.7;52.6;-10.0;7003;
76980;53.6;21.2;9.9;37.3;51.3;-10.0;7001;
77000;53.6;22.2;10.7;37.6;52.5;-10.0;6997;
77020;53.6;21.7;10.3;38.1;51.9;-10.0;7004;
77040;53.6;21.1;10.1;37.9;51.9;-10.0;7001;
77060;53.0;22.1;10.0;37.7;51.7;-10.0;7000;
77080;54.3;21.9;9.9;37.8;51.4;-10.0;7004;
77100;53.3;20.9;9.9;36.4;51.9;-10.0;7003;
77120;53.6;21.3;9.8;37.0;51.7;-10.0;7007;
77140;53.6;21.3;9.8;37.2;51.7;-10.0;6997;
77160;53.6;21.3;10.3;39.1;51.9;-10.0;7001;
77180;53.2;21.2;10.2;41.3;51.1;-10.0;6996;
77200;53.6;21.1;9.2;42.5;52.1;-10.0;7001;
77220;53.4;21.0;9.9;44.9;51.7;-10.0;7005;
77240;53.2;21.1;10.1;49.1;52.0;-10.0;6996;
77260;53.5;21.3;9.8;50.2;52.1;-10.0;6999;
77280;53.8;21.2;10.8;50.0;51.8;-10.0;6997;
77300;53.6;21.6;9.3;49.7;52.6;-10.0;7005;
77320;53.7;21.0;9.9;50.0;51.0;-10.0;7000;
77340;53.9;21.6;9.9;51.1;52.1;-10.0;7002;
77360;53.7;21.2;10.1;50.2;51.9;-10.0;6998;
77380;54.0;21.6;9.9;50.4;52.3;-10.0;6999;
77400;53.6;21.2;9.9;50.3;52.1;-10.0;6997;
77420;53.9;21.3;9.8;50.3;52.2;-10.0;6997;
77440;53.5;21.3;10.1;50.3;51.1;-10.0;6996;
77460;53.0;21.6;10.5;50.1;51.7;-10.0;6992;
77480;53.6;21.2;9.9;50.2;51.8;-10.0;6999;
77500;53.7;21.3;9.8;50.1;51.7;-10.0;6998;
77640;53.9;21.1;9.9;50.1;51.7;-10.0;6998;
77660;53.4;20.9;9.9;50.3;52.2;-10.0;6999;
77680;53.6;21.2;9.9;50.2;52.0;-10.0;7001;
77700;54.1;21.3;9.8;50.3;52.2;-10.0;7005;
77720;53.6;21.1;10.1;50.0;51.9;-10.0;7004;
77740;53.4;21.0;9.9;50.1;52.0;-10.0;7006;
77760;53.5;20.5;9.9;50.1;52.0;-10.0;6996;
77780;52.9;22.1;10.0;50.0;51.7;-10.0;6991;
77800;54.1;21.6;9.9;50.6;51.5;-10.0;7006;
77820;52.7;21.3;9.8;50.4;52.3;-10.0;6993;
77840;53.8;21.3;9.8;50.3;51.2;-10.0;7004;
77860;53.9;21.6;9.4;50.0;51.9;-10.0;7001;
77880;53.3;21.4;9.0;49.7;52.6;-10.0;7000;
77900;53.2;21.2;10.2;50.2;51.2;-10.0;6997;
77920;53.3;21.0;10.1;50.3;51.9;-10.0;7002;
77940;53.2;21.2;10.2;49.5;52.3;-10.0;6998;
77960;53.6;21.2;9.9;50.2;51.2;-10.0;7002;
77980;53.9;21.3;9.8;50.0;51.8;-10.0;7001;
78000;53.2;21.4;10.4;49.7;52.5;-10.0;7001;
78020;53.3;20.9;10.1;50.1;52.0;-10.0;6998;
78040;53.3;20.9;10.1;50.7;51.8;-10.0;6999;
78060;53.4;21.0;9.9;50.2;52.0;-10.0;6999;
78080;54.0;21.6;9.9;49.6;51.6;-10.0;7008;
78100;53.6;21.3;9.8;50.7;51.7;-10.0;6998;
78120;52.9;21.3;10.8;50.3;52.1;-10.0;6993;
78140;54.0;21.6;9.6;50.3;52.1;-10.0;7008;
78160;53.2;21.3;10.2;50.2;51.2;-10.0;7001;
78180;53.3;21.0;10.1;50.3;52.2;-10.0;7004;
78200;53.6;21.1;10.1;50.0;52.7;-10.0;6997;
78220;53.2;20.9;9.9;51.1;51.9;-10.0;7002;
78240;53.6;21.2;10.8;50.6;52.5;-10.0;6998;
78260;53.9;21.3;9.8;49.7;52.6;-10.0;7002;
78280;54.0;21.6;9.7;50.3;52.1;-10.0;7003;
78300;53.6;21.1;10.1;50.0;51.9;-10.0;7005;
78320;53.4;21.0;9.9;50.1;52.0;-10.0;6999;
78340;53.1;21.1;10.1;50.2;51.9;-10.0;6999;
78360;52.9;22.1;10.1;49.7;52.6;-10.0;6994;
